Time,Hour in Day, Room Temp,Per 10 Mins,Predicted Temp,Target Temp,Other Temp1,OtherTemp2,heaters Status,offTime,onTime,Reason,Message,
2022-10-05 07 22 20.041,7.37,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.37 TargTemp: 5.0,
2022-10-05 07 22 40.043,7.37,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.37 TargTemp: 5.0,
2022-10-05 07 23 00.045,7.38,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.38 TargTemp: 5.0,
2022-10-05 07 23 20.046,7.38,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.38 TargTemp: 5.0,
2022-10-05 07 23 40.046,7.38,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.38 TargTemp: 5.0,
2022-10-05 07 24 00.047,7.4,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.4 TargTemp: 5.0,
2022-10-05 07 24 20.048,7.4,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.4 TargTemp: 5.0,
2022-10-05 07 24 40.049,7.4,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.4 TargTemp: 5.0,
2022-10-05 07 25 00.046,7.42,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.42 TargTemp: 5.0,
2022-10-05 07 25 20.047,7.42,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.42 TargTemp: 5.0,
2022-10-05 07 25 40.046,7.42,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.42 TargTemp: 5.0,
2022-10-05 07 26 00.046,7.43,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.43 TargTemp: 5.0,
2022-10-05 07 26 20.046,7.43,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.43 TargTemp: 5.0,
2022-10-05 07 26 40.046,7.43,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.43 TargTemp: 5.0,
2022-10-05 07 27 00.046,7.45,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.45 TargTemp: 5.0,
2022-10-05 07 27 20.046,7.45,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.45 TargTemp: 5.0,
2022-10-05 07 27 40.046,7.45,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.45 TargTemp: 5.0,
2022-10-05 07 28 00.046,7.47,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.47 TargTemp: 5.0,
2022-10-05 07 28 20.046,7.47,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.47 TargTemp: 5.0,
2022-10-05 07 28 40.048,7.47,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.47 TargTemp: 5.0,
2022-10-05 07 29 00.046,7.48,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.48 TargTemp: 5.0,
2022-10-05 07 29 20.046,7.48,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.48 TargTemp: 5.0,
2022-10-05 07 29 40.046,7.48,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.48 TargTemp: 5.0,
2022-10-05 07 30 00.046,7.5,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.5 TargTemp: 5.0,
2022-10-05 07 30 20.047,7.5,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.5 TargTemp: 5.0,
2022-10-05 07 30 40.048,7.5,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.5 TargTemp: 5.0,
2022-10-05 07 31 00.049,7.52,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.52 TargTemp: 5.0,
2022-10-05 07 31 20.050,7.52,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.52 TargTemp: 5.0,
2022-10-05 07 31 40.051,7.52,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.52 TargTemp: 5.0,
2022-10-05 07 32 00.051,7.53,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.53 TargTemp: 5.0,
2022-10-05 07 32 20.052,7.53,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.53 TargTemp: 5.0,
2022-10-05 07 32 40.052,7.53,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.53 TargTemp: 5.0,
2022-10-05 07 33 00.052,7.55,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.55 TargTemp: 5.0,
2022-10-05 07 33 20.046,7.55,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.55 TargTemp: 5.0,
2022-10-05 07 33 40.048,7.55,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.55 TargTemp: 5.0,
2022-10-05 07 34 00.046,7.57,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.57 TargTemp: 5.0,
2022-10-05 07 34 20.046,7.57,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.57 TargTemp: 5.0,
2022-10-05 07 34 40.046,7.57,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.57 TargTemp: 5.0,
2022-10-05 07 35 00.047,7.58,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.58 TargTemp: 5.0,
2022-10-05 07 35 20.048,7.58,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.58 TargTemp: 5.0,
2022-10-05 07 35 40.049,7.58,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.58 TargTemp: 5.0,
2022-10-05 07 36 00.046,7.6,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.6 TargTemp: 5.0,
2022-10-05 07 36 20.047,7.6,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.6 TargTemp: 5.0,
2022-10-05 07 36 40.046,7.6,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.6 TargTemp: 5.0,
2022-10-05 07 37 00.047,7.62,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.62 TargTemp: 5.0,
2022-10-05 07 37 20.048,7.62,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.62 TargTemp: 5.0,
2022-10-05 07 37 40.046,7.62,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.62 TargTemp: 5.0,
2022-10-05 07 38 00.047,7.63,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.63 TargTemp: 5.0,
2022-10-05 07 38 20.046,7.63,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.63 TargTemp: 5.0,
2022-10-05 07 38 40.047,7.63,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.63 TargTemp: 5.0,
2022-10-05 07 39 00.048,7.65,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.65 TargTemp: 5.0,
2022-10-05 07 39 20.049,7.65,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.65 TargTemp: 5.0,
2022-10-05 07 39 40.046,7.65,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.65 TargTemp: 5.0,
2022-10-05 07 40 00.046,7.67,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.67 TargTemp: 5.0,
2022-10-05 07 40 20.046,7.67,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.67 TargTemp: 5.0,
2022-10-05 07 40 40.046,7.67,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.67 TargTemp: 5.0,
2022-10-05 07 41 00.047,7.68,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.68 TargTemp: 5.0,
2022-10-05 07 41 20.048,7.68,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.68 TargTemp: 5.0,
2022-10-05 07 41 40.049,7.68,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.68 TargTemp: 5.0,
2022-10-05 07 42 00.050,7.7,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.7 TargTemp: 5.0,
2022-10-05 07 42 20.051,7.7,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,aMustLog,,day: 2 hour: 7.7 TargTemp: 5.0,
2022-10-05 07 42 40.046,7.7,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.7 TargTemp: 5.0,
2022-10-05 07 43 00.047,7.72,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.72 TargTemp: 5.0,
2022-10-05 07 43 20.048,7.72,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.72 TargTemp: 5.0,
2022-10-05 07 43 40.049,7.72,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.72 TargTemp: 5.0,
2022-10-05 07 44 00.050,7.73,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.73 TargTemp: 5.0,
2022-10-05 07 44 20.051,7.73,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.73 TargTemp: 5.0,
2022-10-05 07 44 40.046,7.73,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.73 TargTemp: 5.0,
2022-10-05 07 45 00.047,7.75,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.75 TargTemp: 5.0,
2022-10-05 07 45 20.046,7.75,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.75 TargTemp: 5.0,
2022-10-05 07 45 40.047,7.75,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.75 TargTemp: 5.0,
2022-10-05 07 46 00.046,7.77,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.77 TargTemp: 5.0,
2022-10-05 07 46 20.047,7.77,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.77 TargTemp: 5.0,
2022-10-05 07 46 40.046,7.77,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.77 TargTemp: 5.0,
2022-10-05 07 47 00.047,7.78,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.78 TargTemp: 5.0,
2022-10-05 07 47 20.048,7.78,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.78 TargTemp: 5.0,
2022-10-05 07 47 40.046,7.78,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.78 TargTemp: 5.0,
2022-10-05 07 48 00.046,7.8,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.8 TargTemp: 5.0,
2022-10-05 07 48 20.047,7.8,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.8 TargTemp: 5.0,
2022-10-05 07 48 40.048,7.8,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.8 TargTemp: 5.0,
2022-10-05 07 49 00.036,7.82,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.82 TargTemp: 5.0,
2022-10-05 07 49 20.039,7.82,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.82 TargTemp: 5.0,
2022-10-05 07 49 40.041,7.82,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.82 TargTemp: 5.0,
2022-10-05 07 50 00.043,7.83,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.83 TargTemp: 5.0,
2022-10-05 07 50 20.045,7.83,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.83 TargTemp: 5.0,
2022-10-05 07 50 40.046,7.83,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.83 TargTemp: 5.0,
2022-10-05 07 51 00.046,7.85,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.85 TargTemp: 5.0,
2022-10-05 07 51 20.047,7.85,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.85 TargTemp: 5.0,
2022-10-05 07 51 40.048,7.85,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.85 TargTemp: 5.0,
2022-10-05 07 52 00.049,7.87,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.87 TargTemp: 5.0,
2022-10-05 07 52 20.050,7.87,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.87 TargTemp: 5.0,
2022-10-05 07 52 40.046,7.87,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.87 TargTemp: 5.0,
2022-10-05 07 53 00.046,7.88,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.88 TargTemp: 5.0,
2022-10-05 07 53 20.047,7.88,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.88 TargTemp: 5.0,
2022-10-05 07 53 40.046,7.88,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.88 TargTemp: 5.0,
2022-10-05 07 54 00.046,7.9,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.9 TargTemp: 5.0,
2022-10-05 07 54 20.047,7.9,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.9 TargTemp: 5.0,
2022-10-05 07 54 40.046,7.9,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.9 TargTemp: 5.0,
2022-10-05 07 55 00.046,7.92,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.92 TargTemp: 5.0,
2022-10-05 07 55 20.046,7.92,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.92 TargTemp: 5.0,
2022-10-05 07 55 40.046,7.92,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.92 TargTemp: 5.0,
2022-10-05 07 56 00.046,7.93,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.93 TargTemp: 5.0,
2022-10-05 07 56 20.047,7.93,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.93 TargTemp: 5.0,
2022-10-05 07 56 40.049,7.93,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.93 TargTemp: 5.0,
2022-10-05 07 57 00.046,7.95,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.95 TargTemp: 5.0,
2022-10-05 07 57 20.046,7.95,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.95 TargTemp: 5.0,
2022-10-05 07 57 40.046,7.95,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.95 TargTemp: 5.0,
2022-10-05 07 58 00.046,7.97,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.97 TargTemp: 5.0,
2022-10-05 07 58 20.047,7.97,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.97 TargTemp: 5.0,
2022-10-05 07 58 40.048,7.97,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.97 TargTemp: 5.0,
2022-10-05 07 59 00.049,7.98,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.98 TargTemp: 5.0,
2022-10-05 07 59 20.050,7.98,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.98 TargTemp: 5.0,
2022-10-05 07 59 40.051,7.98,15.0,0.0,15.0,4.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 7.98 TargTemp: 5.0,
2022-10-05 08 00 00.051,8.0,15.0,0.0,15.0,4.0,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.0 TargTemp: 4.5,
2022-10-05 08 00 20.051,8.0,15.0,0.0,15.0,3.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.0 TargTemp: 4.0,
2022-10-05 08 00 40.052,8.0,15.0,0.0,15.0,3.0,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.0 TargTemp: 3.5,
2022-10-05 08 01 00.052,8.02,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.02 TargTemp: 15.0,
2022-10-05 08 01 20.053,8.02,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.02 TargTemp: 15.0,
2022-10-05 08 01 40.053,8.02,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.02 TargTemp: 15.0,
2022-10-05 08 02 00.053,8.03,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.03 TargTemp: 15.0,
2022-10-05 08 02 20.053,8.03,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.03 TargTemp: 15.0,
2022-10-05 08 02 40.053,8.03,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.03 TargTemp: 15.0,
2022-10-05 08 03 00.046,8.05,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.05 TargTemp: 15.0,
2022-10-05 08 03 20.046,8.05,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.05 TargTemp: 15.0,
2022-10-05 08 03 40.047,8.05,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.05 TargTemp: 15.0,
2022-10-05 08 04 00.048,8.07,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.07 TargTemp: 15.0,
2022-10-05 08 04 20.046,8.07,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.07 TargTemp: 15.0,
2022-10-05 08 04 40.046,8.07,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.07 TargTemp: 15.0,
2022-10-05 08 05 00.047,8.08,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.08 TargTemp: 15.0,
2022-10-05 08 05 20.048,8.08,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.08 TargTemp: 15.0,
2022-10-05 08 05 40.049,8.08,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.08 TargTemp: 15.0,
2022-10-05 08 06 00.046,8.1,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.1 TargTemp: 15.0,
2022-10-05 08 06 20.047,8.1,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.1 TargTemp: 15.0,
2022-10-05 08 06 40.048,8.1,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.1 TargTemp: 15.0,
2022-10-05 08 07 00.046,8.12,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.12 TargTemp: 15.0,
2022-10-05 08 07 20.047,8.12,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.12 TargTemp: 15.0,
2022-10-05 08 07 40.048,8.12,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.12 TargTemp: 15.0,
2022-10-05 08 08 00.044,8.13,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.13 TargTemp: 15.0,
2022-10-05 08 08 20.046,8.13,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.13 TargTemp: 15.0,
2022-10-05 08 08 40.047,8.13,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.13 TargTemp: 15.0,
2022-10-05 08 09 00.048,8.15,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.15 TargTemp: 15.0,
2022-10-05 08 09 20.045,8.15,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.15 TargTemp: 15.0,
2022-10-05 08 09 40.043,8.15,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.15 TargTemp: 15.0,
2022-10-05 08 10 00.044,8.17,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.17 TargTemp: 15.0,
2022-10-05 08 10 20.046,8.17,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.17 TargTemp: 15.0,
2022-10-05 08 10 40.047,8.17,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.17 TargTemp: 15.0,
2022-10-05 08 11 00.048,8.18,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.18 TargTemp: 15.0,
2022-10-05 08 11 20.049,8.18,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.18 TargTemp: 15.0,
2022-10-05 08 11 40.050,8.18,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.18 TargTemp: 15.0,
