Time,Hour in Day, Room Temp,Per 10 Mins,Predicted Temp,Target Temp,Other Temp1,OtherTemp2,heaters Status,offTime,onTime,Reason,Message,
2022-10-05 17 27 20.031,17.45,16.0625,-0.03,16.05,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.45 TargTemp: 5.0,
2022-10-05 17 27 40.033,17.45,16.0625,-0.02,16.05,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.45 TargTemp: 5.0,
2022-10-05 17 28 00.034,17.47,16.0625,-0.02,16.06,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.47 TargTemp: 5.0,
2022-10-05 17 28 20.036,17.47,16.0625,-0.02,16.06,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.47 TargTemp: 5.0,
2022-10-05 17 28 40.037,17.47,16.0625,-0.02,16.06,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.47 TargTemp: 5.0,
2022-10-05 17 29 00.038,17.48,16.0625,-0.01,16.06,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.48 TargTemp: 5.0,
2022-10-05 17 29 20.039,17.48,16.0625,-0.01,16.06,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.48 TargTemp: 5.0,
2022-10-05 17 29 40.039,17.48,16.0625,-0.01,16.06,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.48 TargTemp: 5.0,
2022-10-05 17 30 00.040,17.5,16.0,-0.2,15.93,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.5 TargTemp: 5.0,
2022-10-05 17 30 20.041,17.5,16.0,-0.18,15.94,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.5 TargTemp: 5.0,
2022-10-05 17 30 40.041,17.5,16.0625,0.03,16.07,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.5 TargTemp: 5.0,
2022-10-05 17 31 00.041,17.52,16.0,-0.16,15.95,4.75,15.625,15.1875,OFF,0,0,,day: 2 hour: 17.52 TargTemp: 5.0,
2022-10-05 17 31 20.036,17.52,16.0,-0.15,15.95,4.75,15.625,15.125,OFF,0,0,,day: 2 hour: 17.52 TargTemp: 5.0,
2022-10-05 17 31 40.037,17.52,16.0,-0.13,15.96,4.75,15.625,15.125,OFF,0,0,,day: 2 hour: 17.52 TargTemp: 5.0,
2022-10-05 17 32 00.038,17.53,16.0,-0.12,15.96,4.75,15.625,15.125,OFF,0,0,,day: 2 hour: 17.53 TargTemp: 5.0,
2022-10-05 17 32 20.039,17.53,16.0,-0.11,15.96,4.75,15.625,15.125,OFF,0,0,,day: 2 hour: 17.53 TargTemp: 5.0,
2022-10-05 17 32 40.039,17.53,16.0,-0.1,15.97,4.75,15.625,15.125,OFF,0,0,,day: 2 hour: 17.53 TargTemp: 5.0,
2022-10-05 17 33 00.040,17.55,16.0,-0.09,15.97,4.75,15.625,15.125,OFF,0,0,,day: 2 hour: 17.55 TargTemp: 5.0,
2022-10-05 17 33 20.036,17.55,16.0,-0.08,15.97,4.75,15.625,15.0625,OFF,0,0,,day: 2 hour: 17.55 TargTemp: 5.0,
2022-10-05 17 33 40.037,17.55,16.0,-0.07,15.98,4.75,15.625,15.0625,OFF,0,0,,day: 2 hour: 17.55 TargTemp: 5.0,
2022-10-05 17 34 00.038,17.57,16.0,-0.06,15.98,4.75,15.625,15.0625,OFF,0,0,,day: 2 hour: 17.57 TargTemp: 5.0,
2022-10-05 17 34 20.039,17.57,16.0,-0.06,15.98,4.75,15.625,15.0625,OFF,0,0,,day: 2 hour: 17.57 TargTemp: 5.0,
2022-10-05 17 34 40.039,17.57,16.0,-0.05,15.98,4.75,15.625,15.0625,OFF,0,0,,day: 2 hour: 17.57 TargTemp: 5.0,
2022-10-05 17 35 00.040,17.58,16.0,-0.05,15.98,4.75,15.5625,15.0625,OFF,0,0,,day: 2 hour: 17.58 TargTemp: 5.0,
2022-10-05 17 35 20.036,17.58,16.0,-0.04,15.99,4.75,15.625,15.0625,OFF,0,0,,day: 2 hour: 17.58 TargTemp: 5.0,
2022-10-05 17 35 40.037,17.58,16.0,-0.04,15.99,4.75,15.625,15.0625,OFF,0,0,,day: 2 hour: 17.58 TargTemp: 5.0,
2022-10-05 17 36 00.038,17.6,16.0,-0.03,15.99,4.75,15.625,15.0625,OFF,0,0,,day: 2 hour: 17.6 TargTemp: 5.0,
2022-10-05 17 36 20.039,17.6,16.0,-0.03,15.99,4.75,15.5625,15.0,OFF,0,0,,day: 2 hour: 17.6 TargTemp: 5.0,
2022-10-05 17 36 40.040,17.6,16.0,-0.03,15.99,4.75,15.625,15.0,OFF,0,0,,day: 2 hour: 17.6 TargTemp: 5.0,
2022-10-05 17 37 00.040,17.62,16.0,-0.02,15.99,4.75,15.5625,15.0,OFF,0,0,,day: 2 hour: 17.62 TargTemp: 5.0,
2022-10-05 17 37 20.041,17.62,16.0,-0.02,15.99,4.75,15.625,15.0,OFF,0,0,,day: 2 hour: 17.62 TargTemp: 5.0,
2022-10-05 17 37 40.041,17.62,16.0,-0.02,15.99,4.75,15.625,15.0,OFF,0,0,,day: 2 hour: 17.62 TargTemp: 5.0,
2022-10-05 17 38 00.036,17.63,16.0,-0.02,15.99,4.75,15.625,15.0625,OFF,0,0,,day: 2 hour: 17.63 TargTemp: 5.0,
2022-10-05 17 38 20.037,17.63,16.0,-0.02,15.99,4.75,15.5625,15.0625,OFF,0,0,,day: 2 hour: 17.63 TargTemp: 5.0,
2022-10-05 17 38 40.038,17.63,16.0,-0.01,16.0,4.75,15.5625,15.0625,OFF,0,0,,day: 2 hour: 17.63 TargTemp: 5.0,
2022-10-05 17 39 00.036,17.65,16.0,-0.01,16.0,4.75,15.5625,15.0625,OFF,0,0,,day: 2 hour: 17.65 TargTemp: 5.0,
2022-10-05 17 39 20.037,17.65,16.0,-0.01,16.0,4.75,15.625,15.0625,OFF,0,0,,day: 2 hour: 17.65 TargTemp: 5.0,
2022-10-05 17 39 40.038,17.65,16.0,-0.01,16.0,4.75,15.5625,15.0625,OFF,0,0,,day: 2 hour: 17.65 TargTemp: 5.0,
2022-10-05 17 40 00.039,17.67,16.0,-0.01,16.0,4.75,15.5625,15.0625,OFF,0,0,,day: 2 hour: 17.67 TargTemp: 5.0,
2022-10-05 17 40 20.040,17.67,16.0,-0.01,16.0,4.75,15.5625,15.0625,OFF,0,0,,day: 2 hour: 17.67 TargTemp: 5.0,
2022-10-05 17 40 40.040,17.67,16.0,-0.01,16.0,4.75,15.5625,15.0625,OFF,0,0,,day: 2 hour: 17.67 TargTemp: 5.0,
2022-10-05 17 41 00.041,17.68,16.0,-0.01,16.0,4.75,15.5625,15.0625,OFF,0,0,,day: 2 hour: 17.68 TargTemp: 5.0,
2022-10-05 17 41 20.041,17.68,16.0,-0.01,16.0,4.75,15.5625,15.125,OFF,0,0,,day: 2 hour: 17.68 TargTemp: 5.0,
2022-10-05 17 41 40.042,17.68,16.0,-0.01,16.0,4.75,15.5625,15.125,OFF,0,0,,day: 2 hour: 17.68 TargTemp: 5.0,
2022-10-05 17 42 00.042,17.7,16.0,-0.01,16.0,4.75,15.5625,15.125,OFF,0,0,aMustLog,,day: 2 hour: 17.7 TargTemp: 5.0,
2022-10-05 17 42 20.042,17.7,16.0,-0.0,16.0,4.75,15.5625,15.0625,OFF,0,0,,day: 2 hour: 17.7 TargTemp: 5.0,
2022-10-05 17 42 40.042,17.7,16.0,-0.0,16.0,4.75,15.5625,15.0625,OFF,0,0,,day: 2 hour: 17.7 TargTemp: 5.0,
2022-10-05 17 43 00.043,17.72,16.0,-0.0,16.0,4.75,15.5625,15.125,OFF,0,0,,day: 2 hour: 17.72 TargTemp: 5.0,
2022-10-05 17 43 20.043,17.72,16.0,-0.0,16.0,4.75,15.5625,15.125,OFF,0,0,,day: 2 hour: 17.72 TargTemp: 5.0,
2022-10-05 17 43 40.043,17.72,16.0,-0.0,16.0,4.75,15.5625,15.125,OFF,0,0,,day: 2 hour: 17.72 TargTemp: 5.0,
2022-10-05 17 44 00.043,17.73,16.0,-0.0,16.0,4.75,15.5625,15.125,OFF,0,0,,day: 2 hour: 17.73 TargTemp: 5.0,
2022-10-05 17 44 20.043,17.73,16.0,-0.0,16.0,4.75,15.5625,15.125,OFF,0,0,,day: 2 hour: 17.73 TargTemp: 5.0,
2022-10-05 17 44 40.043,17.73,15.9375,-0.19,15.87,4.75,15.5625,15.125,OFF,0,0,,day: 2 hour: 17.73 TargTemp: 5.0,
2022-10-05 17 45 00.043,17.75,16.0,0.02,16.01,4.75,15.5625,15.125,OFF,0,0,,day: 2 hour: 17.75 TargTemp: 5.0,
2022-10-05 17 45 20.043,17.75,16.0,0.02,16.01,4.75,15.5625,15.1875,OFF,0,0,,day: 2 hour: 17.75 TargTemp: 5.0,
2022-10-05 17 45 40.043,17.75,15.9375,-0.17,15.88,4.75,15.5625,15.1875,OFF,0,0,,day: 2 hour: 17.75 TargTemp: 5.0,
2022-10-05 17 46 00.043,17.77,15.9375,-0.16,15.89,4.75,15.5625,15.25,OFF,0,0,,day: 2 hour: 17.77 TargTemp: 5.0,
2022-10-05 17 46 20.043,17.77,15.9375,-0.14,15.89,4.75,15.5625,15.375,OFF,0,0,,day: 2 hour: 17.77 TargTemp: 5.0,
2022-10-05 17 46 40.043,17.77,15.9375,-0.13,15.9,4.75,15.5625,15.375,OFF,0,0,,day: 2 hour: 17.77 TargTemp: 5.0,
2022-10-05 17 47 00.043,17.78,15.9375,-0.11,15.9,4.75,15.5625,15.375,OFF,0,0,,day: 2 hour: 17.78 TargTemp: 5.0,
2022-10-05 17 47 20.043,17.78,15.9375,-0.1,15.9,4.75,15.5625,15.3125,OFF,0,0,,day: 2 hour: 17.78 TargTemp: 5.0,
2022-10-05 17 47 40.043,17.78,15.9375,-0.09,15.91,4.75,15.5625,15.3125,OFF,0,0,,day: 2 hour: 17.78 TargTemp: 5.0,
2022-10-05 17 48 00.044,17.8,15.9375,-0.08,15.91,4.75,15.5625,15.3125,OFF,0,0,,day: 2 hour: 17.8 TargTemp: 5.0,
2022-10-05 17 48 20.044,17.8,15.9375,-0.07,15.91,4.75,15.5625,15.3125,OFF,0,0,,day: 2 hour: 17.8 TargTemp: 5.0,
2022-10-05 17 48 40.036,17.8,15.9375,-0.07,15.92,4.75,15.5625,15.3125,OFF,0,0,,day: 2 hour: 17.8 TargTemp: 5.0,
2022-10-05 17 49 00.037,17.82,15.9375,-0.06,15.92,4.75,15.5625,15.3125,OFF,0,0,,day: 2 hour: 17.82 TargTemp: 5.0,
2022-10-05 17 49 20.038,17.82,15.9375,-0.05,15.92,4.75,15.5625,15.3125,OFF,0,0,,day: 2 hour: 17.82 TargTemp: 5.0,
2022-10-05 17 49 40.039,17.82,15.9375,-0.05,15.92,4.75,15.5,15.3125,OFF,0,0,,day: 2 hour: 17.82 TargTemp: 5.0,
2022-10-05 17 50 00.040,17.83,15.9375,-0.04,15.92,4.75,15.5625,15.25,OFF,0,0,,day: 2 hour: 17.83 TargTemp: 5.0,
2022-10-05 17 50 20.040,17.83,15.9375,-0.04,15.92,4.75,15.5,15.25,OFF,0,0,,day: 2 hour: 17.83 TargTemp: 5.0,
2022-10-05 17 50 40.041,17.83,15.9375,-0.04,15.93,4.75,15.5625,15.1875,OFF,0,0,,day: 2 hour: 17.83 TargTemp: 5.0,
2022-10-05 17 51 00.041,17.85,15.9375,-0.03,15.93,4.75,15.5625,15.1875,OFF,0,0,,day: 2 hour: 17.85 TargTemp: 5.0,
2022-10-05 17 51 20.041,17.85,15.9375,-0.03,15.93,4.75,15.5625,15.1875,OFF,0,0,,day: 2 hour: 17.85 TargTemp: 5.0,
2022-10-05 17 51 40.036,17.85,15.9375,-0.03,15.93,4.75,15.5,15.1875,OFF,0,0,,day: 2 hour: 17.85 TargTemp: 5.0,
2022-10-05 17 52 00.032,17.87,15.9375,-0.02,15.93,4.75,15.5,15.1875,OFF,0,0,,day: 2 hour: 17.87 TargTemp: 5.0,
2022-10-05 17 52 20.034,17.87,15.9375,-0.02,15.93,4.75,15.5,15.1875,OFF,0,0,,day: 2 hour: 17.87 TargTemp: 5.0,
2022-10-05 17 52 40.036,17.87,15.9375,-0.02,15.93,4.75,15.5,15.1875,OFF,0,0,,day: 2 hour: 17.87 TargTemp: 5.0,
2022-10-05 17 53 00.037,17.88,15.9375,-0.02,15.93,4.75,15.5,15.125,OFF,0,0,,day: 2 hour: 17.88 TargTemp: 5.0,
2022-10-05 17 53 20.038,17.88,15.9375,-0.02,15.93,4.75,15.5,15.125,OFF,0,0,,day: 2 hour: 17.88 TargTemp: 5.0,
2022-10-05 17 53 40.039,17.88,15.9375,-0.01,15.93,4.75,15.5,15.125,OFF,0,0,,day: 2 hour: 17.88 TargTemp: 5.0,
2022-10-05 17 54 00.039,17.9,15.9375,-0.01,15.93,4.75,15.5,15.125,OFF,0,0,,day: 2 hour: 17.9 TargTemp: 5.0,
2022-10-05 17 54 20.040,17.9,15.9375,-0.01,15.93,4.75,15.5,15.0625,OFF,0,0,,day: 2 hour: 17.9 TargTemp: 5.0,
2022-10-05 17 54 40.040,17.9,15.9375,-0.01,15.93,4.75,15.5,15.0625,OFF,0,0,,day: 2 hour: 17.9 TargTemp: 5.0,
2022-10-05 17 55 00.041,17.92,15.9375,-0.01,15.93,4.75,15.5,15.0,OFF,0,0,,day: 2 hour: 17.92 TargTemp: 5.0,
2022-10-05 17 55 20.041,17.92,15.9375,-0.01,15.93,4.75,15.5,15.0625,OFF,0,0,,day: 2 hour: 17.92 TargTemp: 5.0,
2022-10-05 17 55 40.042,17.92,15.9375,-0.01,15.94,4.75,15.5,15.125,OFF,0,0,,day: 2 hour: 17.92 TargTemp: 5.0,
2022-10-05 17 56 00.042,17.93,15.9375,-0.01,15.94,4.75,15.5,15.1875,OFF,0,0,,day: 2 hour: 17.93 TargTemp: 5.0,
2022-10-05 17 56 20.042,17.93,15.9375,-0.01,15.94,4.75,15.5,15.25,OFF,0,0,,day: 2 hour: 17.93 TargTemp: 5.0,
2022-10-05 17 56 40.042,17.93,15.9375,-0.01,15.94,4.75,15.5,15.3125,OFF,0,0,,day: 2 hour: 17.93 TargTemp: 5.0,
2022-10-05 17 57 00.042,17.95,15.875,-0.19,15.81,4.75,15.5,15.4375,OFF,0,0,,day: 2 hour: 17.95 TargTemp: 5.0,
2022-10-05 17 57 20.042,17.95,15.9375,0.01,15.94,4.75,15.5,15.5,OFF,0,0,,day: 2 hour: 17.95 TargTemp: 5.0,
2022-10-05 17 57 40.043,17.95,15.875,-0.17,15.82,4.75,15.5,15.5,OFF,0,0,,day: 2 hour: 17.95 TargTemp: 5.0,
2022-10-05 17 58 00.043,17.97,15.875,-0.16,15.82,4.75,15.5,15.5,OFF,0,0,,day: 2 hour: 17.97 TargTemp: 5.0,
2022-10-05 17 58 20.043,17.97,15.9375,0.05,15.95,4.75,15.5,15.4375,OFF,0,0,,day: 2 hour: 17.97 TargTemp: 5.0,
2022-10-05 17 58 40.043,17.97,15.875,-0.15,15.83,4.75,15.5,15.4375,OFF,0,0,,day: 2 hour: 17.97 TargTemp: 5.0,
2022-10-05 17 59 00.043,17.98,15.875,-0.13,15.83,4.75,15.5,15.5625,OFF,0,0,,day: 2 hour: 17.98 TargTemp: 5.0,
2022-10-05 17 59 20.043,17.98,15.875,-0.12,15.84,4.75,15.5,15.625,OFF,0,0,,day: 2 hour: 17.98 TargTemp: 5.0,
2022-10-05 17 59 40.036,17.98,15.875,-0.11,15.84,4.75,15.5,15.6875,OFF,0,0,,day: 2 hour: 17.98 TargTemp: 5.0,
2022-10-05 18 00 00.037,18.0,15.875,-0.1,15.84,4.75,15.5,15.75,OFF,0,0,,day: 2 hour: 18.0 TargTemp: 5.0,
2022-10-05 18 00 20.038,18.0,15.875,-0.09,15.85,4.75,15.5,15.875,OFF,0,0,,day: 2 hour: 18.0 TargTemp: 5.0,
2022-10-05 18 00 40.039,18.0,15.875,-0.08,15.85,4.75,15.5,15.875,OFF,0,0,,day: 2 hour: 18.0 TargTemp: 5.0,
2022-10-05 18 01 00.040,18.02,15.875,-0.07,15.85,4.75,15.5,15.8125,OFF,0,0,,day: 2 hour: 18.02 TargTemp: 5.0,
2022-10-05 18 01 20.040,18.02,15.875,-0.06,15.85,4.75,15.5,15.75,OFF,0,0,,day: 2 hour: 18.02 TargTemp: 5.0,
2022-10-05 18 01 40.041,18.02,15.875,-0.06,15.86,4.75,15.5,15.6875,OFF,0,0,,day: 2 hour: 18.02 TargTemp: 5.0,
2022-10-05 18 02 00.036,18.03,15.875,-0.05,15.86,4.75,15.4375,15.625,OFF,0,0,,day: 2 hour: 18.03 TargTemp: 5.0,
2022-10-05 18 02 20.037,18.03,15.875,-0.05,15.86,4.75,15.4375,15.625,OFF,0,0,,day: 2 hour: 18.03 TargTemp: 5.0,
2022-10-05 18 02 40.038,18.03,15.875,-0.04,15.86,4.75,15.4375,15.5625,OFF,0,0,,day: 2 hour: 18.03 TargTemp: 5.0,
2022-10-05 18 03 00.036,18.05,15.875,-0.04,15.86,4.75,15.4375,15.875,OFF,0,0,,day: 2 hour: 18.05 TargTemp: 5.0,
2022-10-05 18 03 20.037,18.05,15.875,-0.03,15.86,4.75,15.4375,15.75,OFF,0,0,,day: 2 hour: 18.05 TargTemp: 5.0,
2022-10-05 18 03 40.038,18.05,15.875,-0.03,15.86,4.75,15.4375,15.75,OFF,0,0,,day: 2 hour: 18.05 TargTemp: 5.0,
2022-10-05 18 04 00.036,18.07,15.875,-0.03,15.87,4.75,15.4375,15.6875,OFF,0,0,,day: 2 hour: 18.07 TargTemp: 5.0,
2022-10-05 18 04 20.037,18.07,15.875,-0.02,15.87,4.75,15.5,15.6875,OFF,0,0,,day: 2 hour: 18.07 TargTemp: 5.0,
2022-10-05 18 04 40.038,18.07,15.875,-0.02,15.87,4.75,15.4375,15.625,OFF,0,0,,day: 2 hour: 18.07 TargTemp: 5.0,
2022-10-05 18 05 00.039,18.08,15.875,-0.02,15.87,4.75,15.4375,15.625,OFF,0,0,,day: 2 hour: 18.08 TargTemp: 5.0,
2022-10-05 18 05 20.039,18.08,15.875,-0.02,15.87,4.75,15.4375,15.625,OFF,0,0,,day: 2 hour: 18.08 TargTemp: 5.0,
2022-10-05 18 05 40.040,18.08,15.875,-0.02,15.87,4.75,15.4375,15.5625,OFF,0,0,,day: 2 hour: 18.08 TargTemp: 5.0,
2022-10-05 18 06 00.035,18.1,15.875,-0.01,15.87,4.75,15.4375,15.5625,OFF,0,0,,day: 2 hour: 18.1 TargTemp: 5.0,
2022-10-05 18 06 20.037,18.1,15.875,-0.01,15.87,4.75,15.4375,15.5625,OFF,0,0,,day: 2 hour: 18.1 TargTemp: 5.0,
2022-10-05 18 06 40.038,18.1,15.875,-0.01,15.87,4.75,15.4375,15.5625,OFF,0,0,,day: 2 hour: 18.1 TargTemp: 5.0,
2022-10-05 18 07 00.039,18.12,15.875,-0.01,15.87,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.12 TargTemp: 5.0,
2022-10-05 18 07 20.039,18.12,15.8125,-0.2,15.75,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.12 TargTemp: 5.0,
2022-10-05 18 07 40.040,18.12,15.8125,-0.18,15.75,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.12 TargTemp: 5.0,
2022-10-05 18 08 00.040,18.13,15.8125,-0.16,15.76,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.13 TargTemp: 5.0,
2022-10-05 18 08 20.041,18.13,15.8125,-0.14,15.76,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.13 TargTemp: 5.0,
2022-10-05 18 08 40.041,18.13,15.8125,-0.13,15.77,4.75,15.4375,15.4375,OFF,0,0,,day: 2 hour: 18.13 TargTemp: 5.0,
2022-10-05 18 09 00.042,18.15,15.8125,-0.12,15.77,4.75,15.4375,15.4375,OFF,0,0,,day: 2 hour: 18.15 TargTemp: 5.0,
2022-10-05 18 09 20.042,18.15,15.8125,-0.1,15.78,4.75,15.4375,15.4375,OFF,0,0,,day: 2 hour: 18.15 TargTemp: 5.0,
2022-10-05 18 09 40.042,18.15,15.8125,-0.09,15.78,4.75,15.4375,15.4375,OFF,0,0,,day: 2 hour: 18.15 TargTemp: 5.0,
