Time,Hour in Day, Room Temp,Per 10 Mins,Predicted Temp,Target Temp,Other Temp1,OtherTemp2,heaters Status,offTime,onTime,Reason,Message,
2022-10-04 21 35 40.053,21.58,15.4375,1.28,15.87,16.0,15.375,14.875,ON,0,5.73,,day: 1 hour: 21.58 TargTemp: 15.5,
2022-10-04 21 36 00.053,21.6,15.5,1.34,15.95,16.0,15.4375,14.875,ON,0,5.73,,day: 1 hour: 21.6 TargTemp: 15.5,
2022-10-04 21 36 20.053,21.6,15.5625,1.4,16.03,16.0,15.5,14.875,OFF,0,5.73,heaters Off,,day: 1 hour: 21.6 TargTemp: 15.5 heaters Turned OFF,
2022-10-04 21 36 40.046,21.6,15.625,1.44,16.11,15.0,15.5625,14.875,OFF,0,5.73,,day: 1 hour: 21.6 TargTemp: 15.5,
2022-10-04 21 37 00.046,21.62,15.625,1.3,16.06,15.0,15.5625,14.875,OFF,0,5.73,,day: 1 hour: 21.62 TargTemp: 15.5,
2022-10-04 21 37 20.046,21.62,15.6875,1.36,16.14,15.0,15.5625,14.875,OFF,0,5.73,,day: 1 hour: 21.62 TargTemp: 15.5,
2022-10-04 21 37 40.046,21.62,15.6875,1.22,16.09,15.0,15.5625,14.875,OFF,0,5.73,,day: 1 hour: 21.62 TargTemp: 15.5,
2022-10-04 21 38 00.047,21.63,15.6875,1.1,16.05,15.0,15.5625,14.875,OFF,0,5.73,,day: 1 hour: 21.63 TargTemp: 15.5,
2022-10-04 21 38 20.046,21.63,15.6875,0.99,16.02,15.0,15.5625,14.875,OFF,0,5.73,,day: 1 hour: 21.63 TargTemp: 15.5,
2022-10-04 21 38 40.047,21.63,15.6875,0.89,15.98,15.0,15.5,14.875,OFF,0,5.73,,day: 1 hour: 21.63 TargTemp: 15.5,
2022-10-04 21 39 00.048,21.65,15.6875,0.8,15.95,15.0,15.5,14.875,OFF,0,5.73,,day: 1 hour: 21.65 TargTemp: 15.5,
2022-10-04 21 39 20.046,21.65,15.625,0.53,15.8,15.0,15.4375,14.875,OFF,0,5.73,,day: 1 hour: 21.65 TargTemp: 15.5,
2022-10-04 21 39 40.047,21.65,15.625,0.48,15.79,15.0,15.4375,14.875,OFF,0,5.73,,day: 1 hour: 21.65 TargTemp: 15.5,
2022-10-04 21 40 00.046,21.67,15.625,0.43,15.77,15.0,15.375,14.875,OFF,0,5.73,,day: 1 hour: 21.67 TargTemp: 15.5,
2022-10-04 21 40 20.047,21.67,15.625,0.39,15.75,15.0,15.375,14.875,OFF,0,5.73,,day: 1 hour: 21.67 TargTemp: 15.5,
2022-10-04 21 40 40.048,21.67,15.5625,0.16,15.62,15.0,15.3125,14.875,OFF,0,5.73,,day: 1 hour: 21.67 TargTemp: 15.5,
2022-10-04 21 41 00.049,21.68,15.5625,0.15,15.61,15.0,15.3125,14.875,OFF,0,5.73,,day: 1 hour: 21.68 TargTemp: 15.5,
2022-10-04 21 41 20.050,21.68,15.5625,0.13,15.61,15.0,15.25,14.875,OFF,0,5.73,,day: 1 hour: 21.68 TargTemp: 15.5,
2022-10-04 21 41 40.051,21.68,15.5,-0.07,15.48,15.0,15.25,14.875,OFF,0,5.73,,day: 1 hour: 21.68 TargTemp: 15.5,
2022-10-04 21 42 00.051,21.7,15.5,-0.06,15.48,15.0,15.25,14.875,OFF,0,5.73,,day: 1 hour: 21.7 TargTemp: 15.5,
2022-10-04 21 42 20.046,21.7,15.5,-0.06,15.48,15.0,15.1875,14.875,OFF,0,5.73,,day: 1 hour: 21.7 TargTemp: 15.5,
2022-10-04 21 42 40.046,21.7,15.4375,-0.24,15.36,15.0,15.1875,14.875,OFF,0,5.73,,day: 1 hour: 21.7 TargTemp: 15.5,
2022-10-04 21 43 00.046,21.72,15.4375,-0.21,15.37,15.0,15.125,14.875,OFF,0,5.73,,day: 1 hour: 21.72 TargTemp: 15.5,
2022-10-04 21 43 20.046,21.72,15.4375,-0.19,15.37,15.0,15.125,14.875,OFF,0,5.73,,day: 1 hour: 21.72 TargTemp: 15.5,
2022-10-04 21 43 40.046,21.72,15.4375,-0.17,15.38,15.0,15.125,14.875,OFF,0,5.73,,day: 1 hour: 21.72 TargTemp: 15.5,
2022-10-04 21 44 00.047,21.73,15.375,-0.34,15.26,15.0,15.0625,14.875,OFF,0,5.73,,day: 1 hour: 21.73 TargTemp: 15.5,
2022-10-04 21 44 20.046,21.73,15.375,-0.31,15.27,15.0,15.0625,14.875,OFF,0,5.73,,day: 1 hour: 21.73 TargTemp: 15.5,
2022-10-04 21 44 40.046,21.73,15.375,-0.28,15.28,15.0,15.0625,14.875,OFF,0,5.73,,day: 1 hour: 21.73 TargTemp: 15.5,
2022-10-04 21 45 00.046,21.75,15.375,-0.25,15.29,15.0,15.0,14.875,OFF,0,5.73,,day: 1 hour: 21.75 TargTemp: 15.5,
2022-10-04 21 45 20.047,21.75,15.3125,-0.41,15.17,15.0,15.0,14.875,OFF,0,5.73,,day: 1 hour: 21.75 TargTemp: 15.5,
2022-10-04 21 45 40.046,21.75,15.3125,-0.37,15.19,15.0,15.0,14.875,OFF,0,5.73,,day: 1 hour: 21.75 TargTemp: 15.5,
2022-10-04 21 46 00.047,21.77,15.3125,-0.33,15.2,15.0,15.0,14.875,OFF,0,5.73,,day: 1 hour: 21.77 TargTemp: 15.5,
2022-10-04 21 46 20.046,21.77,15.3125,-0.3,15.21,15.0,14.9375,14.875,OFF,0,5.73,,day: 1 hour: 21.77 TargTemp: 15.5,
2022-10-04 21 46 40.046,21.77,15.25,-0.46,15.1,15.0,14.9375,14.875,OFF,0,5.73,,day: 1 hour: 21.77 TargTemp: 15.5,
2022-10-04 21 47 00.046,21.78,15.25,-0.41,15.11,15.0,14.9375,14.875,OFF,0,5.73,,day: 1 hour: 21.78 TargTemp: 15.5,
2022-10-04 21 47 20.046,21.78,15.25,-0.37,15.13,15.0,14.9375,14.8125,OFF,0,5.73,,day: 1 hour: 21.78 TargTemp: 15.5,
2022-10-04 21 47 40.038,21.78,15.25,-0.33,15.14,15.0,14.9375,14.875,OFF,0,5.73,,day: 1 hour: 21.78 TargTemp: 15.5,
2022-10-04 21 48 00.036,21.8,15.25,-0.3,15.15,15.0,14.9375,14.875,OFF,0,5.73,,day: 1 hour: 21.8 TargTemp: 15.5,
2022-10-04 21 48 20.039,21.8,15.1875,-0.46,15.03,15.0,14.875,14.875,OFF,0,5.73,,day: 1 hour: 21.8 TargTemp: 15.5,
2022-10-04 21 48 40.041,21.8,15.1875,-0.41,15.05,15.0,14.875,14.875,OFF,0,5.73,,day: 1 hour: 21.8 TargTemp: 15.5,
2022-10-04 21 49 00.036,21.82,15.1875,-0.37,15.06,15.0,14.875,14.875,OFF,0,5.73,,day: 1 hour: 21.82 TargTemp: 15.5,
2022-10-04 21 49 20.039,21.82,15.1875,-0.33,15.08,15.0,14.875,14.875,OFF,0,5.73,,day: 1 hour: 21.82 TargTemp: 15.5,
2022-10-04 21 49 40.029,21.82,15.1875,-0.3,15.09,15.0,14.875,14.875,OFF,0,5.73,,day: 1 hour: 21.82 TargTemp: 15.5,
2022-10-04 21 50 00.026,21.83,15.1875,-0.27,15.1,15.0,14.875,14.875,OFF,0,5.73,,day: 1 hour: 21.83 TargTemp: 15.5,
2022-10-04 21 50 20.016,21.83,15.1875,-0.24,15.11,15.0,14.875,14.875,OFF,0,5.73,,day: 1 hour: 21.83 TargTemp: 15.5,
2022-10-04 21 50 40.021,21.83,15.1875,-0.22,15.11,15.0,14.8125,14.875,OFF,0,5.73,,day: 1 hour: 21.83 TargTemp: 15.5,
2022-10-04 21 51 00.026,21.85,15.1875,-0.2,15.12,15.0,14.8125,14.875,OFF,0,5.73,,day: 1 hour: 21.85 TargTemp: 15.5,
2022-10-04 21 51 20.027,21.85,15.1875,-0.18,15.13,15.0,14.8125,14.875,OFF,0,5.73,,day: 1 hour: 21.85 TargTemp: 15.5,
2022-10-04 21 51 40.031,21.85,15.125,-0.35,15.01,15.0,14.8125,14.875,OFF,0,5.73,,day: 1 hour: 21.85 TargTemp: 15.5,
2022-10-04 21 52 00.034,21.87,15.125,-0.31,15.02,15.0,14.8125,14.875,OFF,0,5.73,,day: 1 hour: 21.87 TargTemp: 15.5,
2022-10-04 21 52 20.037,21.87,15.125,-0.28,15.03,15.0,14.8125,14.875,OFF,0,5.73,,day: 1 hour: 21.87 TargTemp: 15.5,
2022-10-04 21 52 40.040,21.87,15.125,-0.25,15.04,15.0,14.8125,14.875,OFF,0,5.73,,day: 1 hour: 21.87 TargTemp: 15.5,
2022-10-04 21 53 00.036,21.88,15.125,-0.23,15.05,15.0,14.8125,14.875,OFF,0,5.73,,day: 1 hour: 21.88 TargTemp: 15.5,
2022-10-04 21 53 20.036,21.88,15.125,-0.21,15.06,15.0,14.8125,14.875,OFF,0,5.73,,day: 1 hour: 21.88 TargTemp: 15.5,
