Time,Hour in Day, Room Temp,Per 10 Mins,Predicted Temp,Target Temp,Other Temp1,OtherTemp2,heaters Status,offTime,onTime,Reason,Message,
2022-10-06 07 17 00.043,7.28,13.1875,0.0,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.28 TargTemp: 5.0,
2022-10-06 07 17 20.045,7.28,13.1875,0.0,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.28 TargTemp: 5.0,
2022-10-06 07 17 40.046,7.28,13.1875,0.0,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.28 TargTemp: 5.0,
2022-10-06 07 18 00.033,7.3,13.1875,0.0,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.3 TargTemp: 5.0,
2022-10-06 07 18 20.036,7.3,13.1875,0.0,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.3 TargTemp: 5.0,
2022-10-06 07 18 40.039,7.3,13.1875,0.0,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.3 TargTemp: 5.0,
2022-10-06 07 19 00.041,7.32,13.1875,0.0,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.32 TargTemp: 5.0,
2022-10-06 07 19 20.043,7.32,13.1875,0.0,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.32 TargTemp: 5.0,
2022-10-06 07 19 40.045,7.32,13.1875,0.0,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.32 TargTemp: 5.0,
2022-10-06 07 20 00.046,7.33,13.1875,0.0,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.33 TargTemp: 5.0,
2022-10-06 07 20 20.039,7.33,13.125,-0.19,13.06,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.33 TargTemp: 5.0,
2022-10-06 07 20 40.041,7.33,13.1875,0.02,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.33 TargTemp: 5.0,
2022-10-06 07 21 00.043,7.35,13.1875,0.02,13.19,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.35 TargTemp: 5.0,
2022-10-06 07 21 20.036,7.35,13.1875,0.02,13.19,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.35 TargTemp: 5.0,
2022-10-06 07 21 40.036,7.35,13.125,-0.17,13.07,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.35 TargTemp: 5.0,
2022-10-06 07 22 00.039,7.37,13.1875,0.03,13.2,4.75,12.8125,13.75,OFF,0,0,,day: 3 hour: 7.37 TargTemp: 5.0,
2022-10-06 07 22 20.041,7.37,13.125,-0.16,13.07,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.37 TargTemp: 5.0,
2022-10-06 07 22 40.043,7.37,13.1875,0.04,13.2,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.37 TargTemp: 5.0,
2022-10-06 07 23 00.045,7.38,13.1875,0.04,13.2,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.38 TargTemp: 5.0,
2022-10-06 07 23 20.046,7.38,13.1875,0.04,13.2,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.38 TargTemp: 5.0,
2022-10-06 07 23 40.047,7.38,13.1875,0.03,13.2,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.38 TargTemp: 5.0,
2022-10-06 07 24 00.046,7.4,13.125,-0.16,13.07,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.4 TargTemp: 5.0,
2022-10-06 07 24 20.047,7.4,13.1875,0.04,13.2,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.4 TargTemp: 5.0,
2022-10-06 07 24 40.047,7.4,13.1875,0.04,13.2,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.4 TargTemp: 5.0,
2022-10-06 07 25 00.048,7.42,13.1875,0.04,13.2,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.42 TargTemp: 5.0,
2022-10-06 07 25 20.049,7.42,13.1875,0.03,13.2,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.42 TargTemp: 5.0,
2022-10-06 07 25 40.050,7.42,13.1875,0.03,13.2,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.42 TargTemp: 5.0,
2022-10-06 07 26 00.050,7.43,13.125,-0.16,13.07,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.43 TargTemp: 5.0,
2022-10-06 07 26 20.051,7.43,13.125,-0.15,13.08,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.43 TargTemp: 5.0,
2022-10-06 07 26 40.051,7.43,13.1875,0.06,13.21,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.43 TargTemp: 5.0,
2022-10-06 07 27 00.052,7.45,13.1875,0.05,13.2,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.45 TargTemp: 5.0,
2022-10-06 07 27 20.052,7.45,13.1875,0.05,13.2,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.45 TargTemp: 5.0,
2022-10-06 07 27 40.046,7.45,13.125,-0.15,13.08,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.45 TargTemp: 5.0,
2022-10-06 07 28 00.046,7.47,13.125,-0.13,13.08,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.47 TargTemp: 5.0,
2022-10-06 07 28 20.046,7.47,13.125,-0.12,13.09,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.47 TargTemp: 5.0,
2022-10-06 07 28 40.046,7.47,13.1875,0.08,13.21,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.47 TargTemp: 5.0,
2022-10-06 07 29 00.047,7.48,13.1875,0.07,13.21,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.48 TargTemp: 5.0,
2022-10-06 07 29 20.046,7.48,13.125,-0.12,13.08,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.48 TargTemp: 5.0,
2022-10-06 07 29 40.046,7.48,13.125,-0.11,13.09,4.75,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.48 TargTemp: 5.0,
2022-10-06 07 30 00.047,7.5,13.1875,0.09,13.22,4.5,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.5 TargTemp: 4.75,
2022-10-06 07 30 20.048,7.5,13.125,-0.11,13.09,4.25,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.5 TargTemp: 4.5,
2022-10-06 07 30 40.049,7.5,13.125,-0.1,13.09,4.0,12.8125,13.6875,OFF,0,0,,day: 3 hour: 7.5 TargTemp: 4.25,
2022-10-06 07 31 00.050,7.52,13.125,-0.09,13.1,14.75,12.8125,13.6875,ON,0,18.14,heatersON,day: 3 hour: 7.52 TargTemp: 15.0heaters Turned,
2022-10-06 07 31 20.050,7.52,13.125,-0.08,13.1,15.25,12.8125,13.6875,ON,0,18.14,,day: 3 hour: 7.52 TargTemp: 15.0,
2022-10-06 07 31 40.046,7.52,13.125,-0.07,13.1,15.25,12.8125,13.6875,ON,0,18.14,,day: 3 hour: 7.52 TargTemp: 15.0,
2022-10-06 07 32 00.046,7.53,13.125,-0.06,13.1,15.25,12.8125,13.6875,ON,0,18.14,,day: 3 hour: 7.53 TargTemp: 15.0,
2022-10-06 07 32 20.046,7.53,13.1875,0.13,13.23,15.25,12.8125,13.6875,ON,0,18.14,,day: 3 hour: 7.53 TargTemp: 15.0,
2022-10-06 07 32 40.046,7.53,13.1875,0.12,13.23,15.25,12.875,13.6875,ON,0,18.14,,day: 3 hour: 7.53 TargTemp: 15.0,
2022-10-06 07 33 00.046,7.55,13.25,0.29,13.35,15.25,12.9375,13.6875,ON,0,18.14,,day: 3 hour: 7.55 TargTemp: 15.0,
2022-10-06 07 33 20.047,7.55,13.375,0.64,13.59,15.25,13.0,13.6875,ON,0,18.14,,day: 3 hour: 7.55 TargTemp: 15.0,
2022-10-06 07 33 40.048,7.55,13.4375,0.76,13.69,15.25,13.125,13.6875,ON,0,18.14,,day: 3 hour: 7.55 TargTemp: 15.0,
2022-10-06 07 34 00.049,7.57,13.5625,1.06,13.92,15.25,13.25,13.6875,ON,0,18.14,,day: 3 hour: 7.57 TargTemp: 15.0,
2022-10-06 07 34 20.050,7.57,13.6875,1.33,14.13,15.25,13.375,13.6875,ON,0,18.14,,day: 3 hour: 7.57 TargTemp: 15.0,
2022-10-06 07 34 40.051,7.57,13.8125,1.57,14.34,15.25,13.5,13.6875,ON,0,18.14,,day: 3 hour: 7.57 TargTemp: 15.0,
2022-10-06 07 35 00.051,7.58,13.9375,1.79,14.53,15.25,13.6875,13.6875,ON,0,18.14,,day: 3 hour: 7.58 TargTemp: 15.0,
2022-10-06 07 35 20.051,7.58,14.0625,1.99,14.72,15.25,13.75,13.6875,ON,0,18.14,,day: 3 hour: 7.58 TargTemp: 15.0,
2022-10-06 07 35 40.052,7.58,14.1875,2.16,14.91,15.25,13.9375,13.6875,ON,0,18.14,,day: 3 hour: 7.58 TargTemp: 15.0,
2022-10-06 07 36 00.052,7.6,14.3125,2.32,15.09,15.25,14.0625,13.6875,ON,0,18.14,,day: 3 hour: 7.6 TargTemp: 15.0,
2022-10-06 07 36 20.052,7.6,14.4375,2.46,15.26,15.25,14.1875,13.6875,OFF,0,18.14,heaters Off,,day: 3 hour: 7.6 TargTemp: 15.0 heaters Turned OFF,
2022-10-06 07 36 40.053,7.6,14.5625,2.59,15.43,14.75,14.3125,13.6875,OFF,0,18.14,,day: 3 hour: 7.6 TargTemp: 15.0,
2022-10-06 07 37 00.053,7.62,14.6875,2.71,15.59,14.75,14.375,13.6875,OFF,0,18.14,,day: 3 hour: 7.62 TargTemp: 15.0,
2022-10-06 07 37 20.046,7.62,14.6875,2.44,15.5,14.75,14.375,13.6875,OFF,0,18.14,,day: 3 hour: 7.62 TargTemp: 15.0,
2022-10-06 07 37 40.046,7.62,14.75,2.38,15.54,14.75,14.4375,13.6875,OFF,0,18.14,,day: 3 hour: 7.62 TargTemp: 15.0,
2022-10-06 07 38 00.046,7.63,14.8125,2.33,15.59,14.75,14.4375,13.6875,OFF,0,18.14,,day: 3 hour: 7.63 TargTemp: 15.0,
2022-10-06 07 38 20.047,7.63,14.8125,2.1,15.51,14.75,14.4375,13.6875,OFF,0,18.14,,day: 3 hour: 7.63 TargTemp: 15.0,
2022-10-06 07 38 40.048,7.63,14.75,1.7,15.32,14.75,14.4375,13.6875,OFF,0,18.14,,day: 3 hour: 7.63 TargTemp: 15.0,
2022-10-06 07 39 00.049,7.65,14.75,1.53,15.26,14.75,14.375,13.6875,OFF,0,18.14,,day: 3 hour: 7.65 TargTemp: 15.0,
2022-10-06 07 39 20.046,7.65,14.75,1.38,15.21,14.75,14.375,13.6875,OFF,0,18.14,,day: 3 hour: 7.65 TargTemp: 15.0,
2022-10-06 07 39 40.046,7.65,14.6875,1.05,15.04,14.75,14.3125,13.6875,OFF,0,18.14,,day: 3 hour: 7.65 TargTemp: 15.0,
2022-10-06 07 40 00.046,7.67,14.6875,0.95,15.0,14.75,14.3125,13.6875,OFF,0,18.14,,day: 3 hour: 7.67 TargTemp: 15.0,
2022-10-06 07 40 20.046,7.67,14.625,0.66,14.85,14.75,14.25,13.6875,OFF,0,18.14,,day: 3 hour: 7.67 TargTemp: 15.0,
2022-10-06 07 40 40.046,7.67,14.625,0.6,14.82,14.75,14.25,13.6875,OFF,0,18.14,,day: 3 hour: 7.67 TargTemp: 15.0,
2022-10-06 07 41 00.047,7.68,14.5625,0.35,14.68,14.75,14.1875,13.6875,ON,0,4.67,heatersON,day: 3 hour: 7.68 TargTemp: 15.0heaters Turned,
2022-10-06 07 41 20.048,7.68,14.5625,0.32,14.67,15.25,14.125,13.6875,ON,0,4.67,,day: 3 hour: 7.68 TargTemp: 15.0,
2022-10-06 07 41 40.046,7.68,14.5,0.1,14.53,15.25,14.0625,13.6875,ON,0,4.67,,day: 3 hour: 7.68 TargTemp: 15.0,
2022-10-06 07 42 00.046,7.7,14.4375,-0.1,14.4,15.25,14.0625,13.6875,ON,0,4.67,,day: 3 hour: 7.7 TargTemp: 15.0,
2022-10-06 07 42 20.046,7.7,14.4375,-0.09,14.41,15.25,14.0625,13.6875,ON,0,4.67,,day: 3 hour: 7.7 TargTemp: 15.0,
2022-10-06 07 42 40.046,7.7,14.4375,-0.08,14.41,15.25,14.0,13.6875,ON,0,4.67,,day: 3 hour: 7.7 TargTemp: 15.0,
2022-10-06 07 43 00.047,7.72,14.4375,-0.07,14.41,15.25,14.0,13.6875,ON,0,4.67,aMustLog,,day: 3 hour: 7.72 TargTemp: 15.0,
2022-10-06 07 43 20.048,7.72,14.375,-0.25,14.29,15.25,14.0,13.6875,ON,0,4.67,,day: 3 hour: 7.72 TargTemp: 15.0,
2022-10-06 07 43 40.046,7.72,14.375,-0.23,14.3,15.25,13.9375,13.6875,ON,0,4.67,,day: 3 hour: 7.72 TargTemp: 15.0,
2022-10-06 07 44 00.046,7.73,14.375,-0.21,14.31,15.25,13.9375,13.6875,ON,0,4.67,,day: 3 hour: 7.73 TargTemp: 15.0,
2022-10-06 07 44 20.046,7.73,14.3125,-0.37,14.19,15.25,13.9375,13.6875,ON,0,4.67,,day: 3 hour: 7.73 TargTemp: 15.0,
2022-10-06 07 44 40.036,7.73,14.3125,-0.34,14.2,15.25,13.875,13.6875,ON,0,4.67,,day: 3 hour: 7.73 TargTemp: 15.0,
2022-10-06 07 45 00.039,7.75,14.3125,-0.3,14.21,15.25,13.875,13.6875,ON,0,4.67,,day: 3 hour: 7.75 TargTemp: 15.0,
2022-10-06 07 45 20.041,7.75,14.3125,-0.27,14.22,15.25,13.875,13.6875,ON,0,4.67,,day: 3 hour: 7.75 TargTemp: 15.0,
2022-10-06 07 45 40.043,7.75,14.25,-0.43,14.11,15.25,13.875,13.6875,ON,0,4.67,,day: 3 hour: 7.75 TargTemp: 15.0,
2022-10-06 07 46 00.045,7.77,14.25,-0.39,14.12,15.25,13.875,13.6875,ON,0,4.67,,day: 3 hour: 7.77 TargTemp: 15.0,
2022-10-06 07 46 20.046,7.77,14.25,-0.35,14.13,15.25,13.8125,13.6875,ON,0,4.67,,day: 3 hour: 7.77 TargTemp: 15.0,
2022-10-06 07 46 40.048,7.77,14.25,-0.31,14.15,15.25,13.8125,13.6875,ON,0,4.67,,day: 3 hour: 7.77 TargTemp: 15.0,
2022-10-06 07 47 00.046,7.78,14.25,-0.28,14.16,15.25,13.8125,13.6875,ON,0,4.67,,day: 3 hour: 7.78 TargTemp: 15.0,
2022-10-06 07 47 20.046,7.78,14.25,-0.25,14.17,15.25,13.8125,13.6875,ON,0,4.67,,day: 3 hour: 7.78 TargTemp: 15.0,
2022-10-06 07 47 40.047,7.78,14.25,-0.23,14.17,15.25,13.8125,13.6875,ON,0,4.67,,day: 3 hour: 7.78 TargTemp: 15.0,
2022-10-06 07 48 00.048,7.8,14.25,-0.21,14.18,15.25,13.875,13.6875,ON,0,4.67,,day: 3 hour: 7.8 TargTemp: 15.0,
2022-10-06 07 48 20.046,7.8,14.25,-0.19,14.19,15.25,13.8125,13.6875,ON,0,4.67,,day: 3 hour: 7.8 TargTemp: 15.0,
2022-10-06 07 48 40.047,7.8,14.25,-0.17,14.19,15.25,13.875,13.6875,ON,0,4.67,,day: 3 hour: 7.8 TargTemp: 15.0,
2022-10-06 07 49 00.046,7.82,14.25,-0.15,14.2,15.25,13.875,13.6875,ON,0,4.67,,day: 3 hour: 7.82 TargTemp: 15.0,
2022-10-06 07 49 20.046,7.82,14.3125,0.05,14.33,15.25,13.875,13.6875,ON,0,4.67,,day: 3 hour: 7.82 TargTemp: 15.0,
2022-10-06 07 49 40.047,7.82,14.3125,0.05,14.33,15.25,13.875,13.6875,ON,0,4.67,,day: 3 hour: 7.82 TargTemp: 15.0,
2022-10-06 07 50 00.048,7.83,14.3125,0.04,14.33,15.25,13.875,13.6875,ON,0,4.67,,day: 3 hour: 7.83 TargTemp: 15.0,
2022-10-06 07 50 20.046,7.83,14.375,0.23,14.45,15.25,13.9375,13.6875,ON,0,4.67,,day: 3 hour: 7.83 TargTemp: 15.0,
2022-10-06 07 50 40.046,7.83,14.4375,0.39,14.57,15.25,14.0625,13.6875,ON,0,4.67,,day: 3 hour: 7.83 TargTemp: 15.0,
2022-10-06 07 51 00.047,7.85,14.5625,0.73,14.8,15.25,14.1875,13.6875,ON,0,4.67,,day: 3 hour: 7.85 TargTemp: 15.0,
2022-10-06 07 51 20.046,7.85,14.6875,1.03,15.03,15.25,14.3125,13.6875,ON,0,4.67,,day: 3 hour: 7.85 TargTemp: 15.0,
2022-10-06 07 51 40.047,7.85,14.75,1.11,15.12,15.25,14.4375,13.6875,ON,0,4.67,,day: 3 hour: 7.85 TargTemp: 15.0,
2022-10-06 07 52 00.048,7.87,14.875,1.38,15.33,15.25,14.5,13.6875,OFF,0,4.67,heaters Off,,day: 3 hour: 7.87 TargTemp: 15.0 heaters Turned OFF,
2022-10-06 07 52 20.049,7.87,14.875,1.24,15.29,14.75,14.5,13.6875,OFF,0,4.67,,day: 3 hour: 7.87 TargTemp: 15.0,
2022-10-06 07 52 40.050,7.87,14.9375,1.3,15.37,14.75,14.5,13.6875,OFF,0,4.67,,day: 3 hour: 7.87 TargTemp: 15.0,
2022-10-06 07 53 00.050,7.88,14.9375,1.17,15.33,14.75,14.5,13.6875,OFF,0,4.67,,day: 3 hour: 7.88 TargTemp: 15.0,
2022-10-06 07 53 20.051,7.88,14.9375,1.06,15.29,14.75,14.5,13.6875,OFF,0,4.67,,day: 3 hour: 7.88 TargTemp: 15.0,
2022-10-06 07 53 40.052,7.88,14.9375,0.95,15.25,14.75,14.5,13.6875,OFF,0,4.67,,day: 3 hour: 7.88 TargTemp: 15.0,
2022-10-06 07 54 00.052,7.9,14.875,0.67,15.1,14.75,14.5,13.625,OFF,0,4.67,,day: 3 hour: 7.9 TargTemp: 15.0,
2022-10-06 07 54 20.052,7.9,14.875,0.6,15.08,14.75,14.4375,13.625,OFF,0,4.67,,day: 3 hour: 7.9 TargTemp: 15.0,
2022-10-06 07 54 40.053,7.9,14.875,0.54,15.06,14.75,14.4375,13.625,OFF,0,4.67,,day: 3 hour: 7.9 TargTemp: 15.0,
2022-10-06 07 55 00.046,7.92,14.875,0.49,15.04,14.75,14.375,13.625,OFF,0,4.67,,day: 3 hour: 7.92 TargTemp: 15.0,
2022-10-06 07 55 20.046,7.92,14.8125,0.25,14.9,14.75,14.375,13.625,OFF,0,4.67,,day: 3 hour: 7.92 TargTemp: 15.0,
2022-10-06 07 55 40.046,7.92,14.75,0.04,14.76,14.75,14.3125,13.625,OFF,0,4.67,,day: 3 hour: 7.92 TargTemp: 15.0,
2022-10-06 07 56 00.046,7.93,14.75,0.03,14.76,14.75,14.3125,13.625,OFF,0,4.67,,day: 3 hour: 7.93 TargTemp: 15.0,
2022-10-06 07 56 20.047,7.93,14.6875,-0.16,14.64,14.75,14.25,13.625,ON,0,4.33,heatersON,day: 3 hour: 7.93 TargTemp: 15.0heaters Turned,
2022-10-06 07 56 40.048,7.93,14.6875,-0.14,14.64,15.25,14.25,13.625,ON,0,4.33,,day: 3 hour: 7.93 TargTemp: 15.0,
2022-10-06 07 57 00.046,7.95,14.625,-0.31,14.52,15.25,14.1875,13.625,ON,0,4.33,,day: 3 hour: 7.95 TargTemp: 15.0,
2022-10-06 07 57 20.047,7.95,14.625,-0.28,14.53,15.25,14.125,13.6875,ON,0,4.33,,day: 3 hour: 7.95 TargTemp: 15.0,
2022-10-06 07 57 40.048,7.95,14.5625,-0.44,14.42,15.25,14.125,13.6875,ON,0,4.33,,day: 3 hour: 7.95 TargTemp: 15.0,
2022-10-06 07 58 00.046,7.97,14.5625,-0.4,14.43,15.25,14.125,13.6875,ON,0,4.33,,day: 3 hour: 7.97 TargTemp: 15.0,
2022-10-06 07 58 20.047,7.97,14.5,-0.55,14.32,15.25,14.0625,13.6875,ON,0,4.33,,day: 3 hour: 7.97 TargTemp: 15.0,
2022-10-06 07 58 40.048,7.97,14.5,-0.49,14.34,15.25,14.0625,13.6875,ON,0,4.33,,day: 3 hour: 7.97 TargTemp: 15.0,
2022-10-06 07 59 00.046,7.98,14.4375,-0.63,14.23,15.25,14.0,13.6875,ON,0,4.33,,day: 3 hour: 7.98 TargTemp: 15.0,
2022-10-06 07 59 20.047,7.98,14.4375,-0.57,14.25,15.25,14.0,13.6875,ON,0,4.33,,day: 3 hour: 7.98 TargTemp: 15.0,
2022-10-06 07 59 40.048,7.98,14.4375,-0.51,14.27,15.25,14.0,13.6875,ON,0,4.33,,day: 3 hour: 7.98 TargTemp: 15.0,
2022-10-06 08 00 00.049,8.0,14.5,-0.27,14.41,15.5,14.0625,13.6875,ON,0,4.33,,day: 3 hour: 8.0 TargTemp: 15.25,
2022-10-06 08 00 20.046,8.0,14.5,-0.24,14.42,15.75,14.125,13.6875,ON,0,4.33,,day: 3 hour: 8.0 TargTemp: 15.5,
2022-10-06 08 00 40.047,8.0,14.625,0.16,14.68,16.0,14.25,13.6875,ON,0,4.33,,day: 3 hour: 8.0 TargTemp: 15.75,
2022-10-06 08 01 00.048,8.02,14.6875,0.33,14.8,15.75,14.375,13.6875,ON,0,4.33,,day: 3 hour: 8.02 TargTemp: 15.5,
2022-10-06 08 01 20.049,8.02,14.8125,0.67,15.04,15.75,14.4375,13.6875,ON,0,4.33,,day: 3 hour: 8.02 TargTemp: 15.5,
2022-10-06 08 01 40.050,8.02,14.875,0.79,15.14,15.75,14.5,13.6875,ON,0,4.33,,day: 3 hour: 8.02 TargTemp: 15.5,
2022-10-06 08 02 00.050,8.03,14.9375,0.9,15.24,15.75,14.5625,13.6875,ON,0,4.33,,day: 3 hour: 8.03 TargTemp: 15.5,
2022-10-06 08 02 20.051,8.03,14.9375,0.81,15.21,15.75,14.5625,13.625,ON,0,4.33,,day: 3 hour: 8.03 TargTemp: 15.5,
2022-10-06 08 02 40.052,8.03,15.0,0.92,15.31,15.75,14.625,13.6875,ON,0,4.33,,day: 3 hour: 8.03 TargTemp: 15.5,
2022-10-06 08 03 00.052,8.05,15.0,0.82,15.27,15.75,14.625,13.625,ON,0,4.33,,day: 3 hour: 8.05 TargTemp: 15.5,
2022-10-06 08 03 20.052,8.05,15.0,0.74,15.25,15.75,14.625,13.625,ON,0,4.33,,day: 3 hour: 8.05 TargTemp: 15.5,
2022-10-06 08 03 40.053,8.05,15.0,0.67,15.22,15.75,14.625,13.625,ON,0,4.33,,day: 3 hour: 8.05 TargTemp: 15.5,
2022-10-06 08 04 00.053,8.07,15.0,0.6,15.2,15.75,14.5625,13.625,ON,0,4.33,,day: 3 hour: 8.07 TargTemp: 15.5,
2022-10-06 08 04 20.053,8.07,15.0,0.54,15.18,15.75,14.5625,13.625,ON,0,4.33,,day: 3 hour: 8.07 TargTemp: 15.5,
2022-10-06 08 04 40.053,8.07,14.9375,0.3,15.04,15.75,14.5625,13.625,ON,0,4.33,,day: 3 hour: 8.07 TargTemp: 15.5,
2022-10-06 08 05 00.053,8.08,14.9375,0.27,15.03,15.75,14.5625,13.625,ON,0,4.33,,day: 3 hour: 8.08 TargTemp: 15.5,
2022-10-06 08 05 20.054,8.08,14.9375,0.24,15.02,15.75,14.5625,13.625,ON,0,4.33,,day: 3 hour: 8.08 TargTemp: 15.5,
2022-10-06 08 05 40.046,8.08,14.9375,0.22,15.01,15.75,14.5,13.625,ON,0,4.33,,day: 3 hour: 8.08 TargTemp: 15.5,
2022-10-06 08 06 00.047,8.1,14.875,0.01,14.88,15.75,14.5,13.6875,ON,0,4.33,,day: 3 hour: 8.1 TargTemp: 15.5,
2022-10-06 08 06 20.048,8.1,14.875,0.01,14.88,15.75,14.5,13.625,ON,0,4.33,,day: 3 hour: 8.1 TargTemp: 15.5,
2022-10-06 08 06 40.049,8.1,14.875,0.01,14.88,15.75,14.5,13.6875,ON,0,4.33,,day: 3 hour: 8.1 TargTemp: 15.5,
2022-10-06 08 07 00.050,8.12,14.875,0.01,14.88,15.75,14.5,13.6875,ON,0,4.33,,day: 3 hour: 8.12 TargTemp: 15.5,
2022-10-06 08 07 20.051,8.12,14.875,0.01,14.88,15.75,14.4375,13.625,ON,0,4.33,,day: 3 hour: 8.12 TargTemp: 15.5,
2022-10-06 08 07 40.051,8.12,14.875,0.01,14.88,15.75,14.4375,13.625,ON,0,4.33,,day: 3 hour: 8.12 TargTemp: 15.5,
2022-10-06 08 08 00.052,8.13,14.875,0.0,14.88,15.75,14.4375,13.625,ON,0,4.33,,day: 3 hour: 8.13 TargTemp: 15.5,
2022-10-06 08 08 20.046,8.13,14.875,0.0,14.88,15.75,14.4375,13.625,ON,0,4.33,,day: 3 hour: 8.13 TargTemp: 15.5,
2022-10-06 08 08 40.047,8.13,14.8125,-0.18,14.75,15.75,14.4375,13.625,ON,0,4.33,,day: 3 hour: 8.13 TargTemp: 15.5,
2022-10-06 08 09 00.048,8.15,14.8125,-0.17,14.76,15.75,14.375,13.625,ON,0,4.33,,day: 3 hour: 8.15 TargTemp: 15.5,
2022-10-06 08 09 20.046,8.15,14.8125,-0.15,14.76,15.75,14.375,13.625,ON,0,4.33,,day: 3 hour: 8.15 TargTemp: 15.5,
2022-10-06 08 09 40.047,8.15,14.8125,-0.13,14.77,15.75,14.375,13.625,ON,0,4.33,,day: 3 hour: 8.15 TargTemp: 15.5,
2022-10-06 08 10 00.046,8.17,14.8125,-0.12,14.77,15.75,14.375,13.625,ON,0,4.33,,day: 3 hour: 8.17 TargTemp: 15.5,
